id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
1828,6.0,132.0,1052.0,7496.0,3,0,1,1,employee,0,12,4.0,0,0.0,0
1648,2.0,364.0,410.0,2361.0,0,0,0,0,employee,0,0,0,0,0,0
4700,1.0,2.0,79.0,1475.0,0,0,0,0,employee,0,0,0,0,0,0
236,2.0,271.0,34.0,273.0,8,1,1,1,employee,0,222,27.75,0,0.0,0
1299,3.0,280.0,267.0,1844.0,1,0,0,1,employee,0,2,2.0,0,0.0,7
185,1.0,2.0,45.0,295.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
807,1.0,14.0,6.0,124.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
4120,3.0,25.0,83.0,519.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1465,5.0,43.0,190.0,1374.0,1,0,0,1,employee,0,2,2.0,0,0.0,2
2129,1.0,4.0,17.0,137.0,0,0,0,0,employee,0,0,0,0,0,0
1601,4.0,647.0,258.0,1491.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
2540,13.0,81.0,927.0,7107.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1970,5.0,135.0,587.0,3542.0,1,0,1,0,employee,0,2,2.0,0,0.0,1
424,1.0,2.0,57.0,358.0,0,0,0,0,employee,0,0,0,0,0,0
448,6.0,42.0,131.0,1356.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
4408,1.0,43.0,73.0,1129.0,2,0,0,1,employee,0,13,6.5,0,0.0,0
909,3.0,1052.0,255.0,2653.0,6,0,2,1,employee,0,57,9.5,0,0.0,0
2833,3.0,132.0,179.0,1697.0,6,0,1,1,employee,0,52,8.666666666666666,0,0.0,3
52,3.0,26.0,198.0,1224.0,0,0,0,0,employee,0,0,0,0,0,0
276,9.0,37.0,167.0,1324.0,5,0,1,1,employee,0,23,4.6,0,0.0,0
487,3.0,331.0,61.0,588.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
794,6.0,20.0,319.0,2281.0,2,0,1,1,employee,1,42,21.0,1242,0.0,0
1236,6.0,138.0,98.0,1276.0,1,0,1,0,employee,0,41,41.0,0,0.0,0
2831,6.0,39.0,348.0,2206.0,0,0,0,0,employee,0,0,0,0,0,0
4060,1.0,191.0,37.0,187.0,1,0,1,0,employee,0,9,9.0,0,0.0,2
1493,1.0,4.0,0.0,60.0,1,0,1,0,employee,0,2,2.0,0,0.0,1
279,1.0,1.0,64.0,487.0,3,0,2,1,employee,0,9,3.0,0,0.0,0
900,7.0,74.0,801.0,6659.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
99,3.0,25.0,497.0,3538.0,2,0,1,1,employee,0,13,6.5,0,0.0,0
1394,1.0,2.0,10.0,144.0,0,0,0,0,employee,0,0,0,0,0,23
798,3.0,32.0,241.0,2380.0,2,0,1,0,employee,0,11,5.5,0,0.0,0
2112,5.0,52.0,209.0,1289.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1348,3.0,38.0,498.0,4243.0,5,0,1,1,employee,0,204,40.8,0,64.8,325
536,32.0,890.0,2102.0,16323.0,2,0,1,1,employee,1,44,22.0,1132,0.0,0
2038,2.0,14.0,62.0,802.0,0,0,0,0,employee,0,0,0,0,0,0
91,2.0,29.0,360.0,2866.0,0,0,0,0,employee,0,0,0,0,0,0
2953,4.0,10.0,436.0,2404.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
5645,4.0,146.0,419.0,6587.0,4,0,1,1,employee,0,40,10.0,0,1.0,7
1708,42.0,749.0,1472.0,12282.0,2,1,0,1,employee,0,15,7.5,0,0.5,0
4090,1.0,13.0,16.0,118.0,0,0,0,0,employee,0,0,0,0,0,0
2656,3.0,53.0,163.0,1377.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
398,1.0,16.0,116.0,685.0,3,0,2,0,employee,0,16,5.333333333333333,0,0.0,0
2092,1.0,10.0,147.0,970.0,0,0,0,0,employee,0,0,0,0,0,0
1784,19.0,270.0,969.0,6974.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
2255,2.0,51.0,67.0,932.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
329,6.0,107.0,360.0,2686.0,5,0,1,1,employee,0,26,5.2,0,36.4,185
1571,2.0,61.0,57.0,513.0,0,0,0,0,employee,0,0,0,0,0,0
3316,2.0,22.0,260.0,3334.0,1,0,0,1,employee,0,3,3.0,0,0.0,3
1145,2.0,7.0,135.0,1749.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
322,1.0,16.0,77.0,395.0,5,0,2,1,employee,0,52,10.4,0,1.4,8
538,6.0,217.0,81.0,590.0,3,0,1,1,employee,1,54,18.0,472,0.0,0
2304,6.0,661.0,449.0,4381.0,0,0,0,0,employee,0,0,0,0,0,1
601,4.0,120.0,496.0,4900.0,3,0,0,1,employee,1,47,15.666666666666666,1242,0.0,1
721,8.0,79.0,437.0,2901.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
833,5.0,35.0,645.0,4881.0,0,0,0,0,employee,0,0,0,0,0,0
3142,7.0,63.0,776.0,7333.0,0,0,0,0,employee,0,0,0,0,0,0
1002,5.0,78.0,303.0,2180.0,0,0,0,0,employee,0,0,0,0,0,0
3232,1.0,12.0,49.0,324.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2818,3.0,26.0,425.0,5577.0,2,1,1,0,employee,0,16,8.0,0,46.0,37
4727,1.0,6.0,74.0,444.0,0,0,0,0,employee,0,0,0,0,0,0
4755,1.0,3.0,179.0,704.0,0,0,0,0,employee,0,0,0,0,0,0
4606,4.0,224.0,23.0,217.0,0,0,0,0,employee,0,0,0,0,0,0
2347,1.0,10.0,34.0,285.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
379,20.0,977.0,1304.0,9655.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
408,7.0,238.0,275.0,1945.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
1495,6.0,487.0,453.0,3473.0,0,0,0,0,employee,0,0,0,0,0,0
2325,1.0,13.0,92.0,485.0,4,1,1,0,employee,0,48,12.0,0,0.0,0
475,11.0,241.0,551.0,4668.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
127,1.0,4.0,43.0,319.0,0,0,0,0,employee,0,0,0,0,0,2
346,5.0,251.0,185.0,1926.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
550,29.0,1421.0,1183.0,9339.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
4409,2.0,12.0,322.0,3930.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
4117,18.0,164.0,1464.0,13909.0,1,1,0,0,employee,0,39,39.0,0,0.0,0
4616,1.0,8.0,31.0,150.0,5,0,2,1,employee,0,65,13.0,0,0.2,2
407,2.0,67.0,23.0,339.0,0,0,0,0,employee,0,0,0,0,0,0
1885,3.0,32.0,871.0,6170.0,1,0,0,1,employee,0,10,10.0,0,0.0,30
2275,5.0,123.0,166.0,1121.0,9,0,1,1,employee,0,108,12.0,0,0.2222222222222222,3
27,1.0,6.0,49.0,243.0,0,0,0,0,employee,0,0,0,0,0,0
4708,1.0,1.0,79.0,1474.0,0,0,0,0,employee,0,0,0,0,0,1
241,12.0,395.0,986.0,6753.0,0,0,0,0,employee,0,0,0,0,0,0
38,4.0,198.0,157.0,1369.0,0,0,0,0,employee,0,0,0,0,0,0
1508,1.0,18.0,22.0,143.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
3481,1.0,3.0,3.0,37.0,0,0,0,0,employee,0,0,0,0,0,0
832,2.0,53.0,418.0,4219.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
756,2.0,22.0,87.0,698.0,3,0,2,1,employee,1,21,7.0,68,0.0,0
69,19.0,1327.0,1033.0,8862.0,1,0,0,1,employee,1,11,11.0,182,0.0,0
1065,4.0,68.0,245.0,2455.0,2,0,1,0,employee,0,12,6.0,0,0.0,0
210,1.0,2.0,93.0,575.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
266,12.0,500.0,880.0,7562.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
1227,2.0,141.0,14.0,143.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
4715,49.0,2351.0,2702.0,30750.0,3,0,1,1,employee,1,58,19.333333333333332,46,0.0,1
1624,3.0,269.0,405.0,2392.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
904,24.0,2279.0,45.0,501.0,4,0,1,1,employee,0,32,8.0,0,0.0,0
4621,9.0,613.0,474.0,4308.0,0,0,0,0,employee,0,0,0,0,0,0
217,3.0,71.0,364.0,3099.0,2,1,1,0,employee,0,4,2.0,0,0.0,0
4133,31.0,130.0,1818.0,23448.0,0,0,0,0,employee,0,0,0,0,0,0
1566,1.0,10.0,17.0,261.0,0,0,0,0,employee,0,0,0,0,0,0
1268,4.0,27.0,152.0,1360.0,0,0,0,0,employee,0,0,0,0,0,0
2552,4.0,268.0,138.0,1349.0,10,0,1,1,employee,0,166,16.6,0,4.0,44
1178,2.0,367.0,85.0,876.0,2,0,0,1,employee,0,8,4.0,0,0.0,24
4453,1.0,7.0,35.0,238.0,1,0,0,1,employee,0,8,8.0,0,0.0,0
2104,2.0,24.0,152.0,1021.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
3069,1.0,5.0,16.0,228.0,7,0,1,1,employee,3,730,104.28571428571429,10282,6.571428571428571,0
3370,2.0,34.0,83.0,734.0,2,0,1,1,employee,0,18,9.0,0,0.0,2
4675,29.0,11429.0,520.0,5699.0,4,0,0,2,employee,0,21,5.25,0,0.0,0
1128,10.0,293.0,776.0,7494.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
4705,8.0,125.0,1010.0,9951.0,0,0,0,0,employee,0,0,0,0,0,1
33,6.0,142.0,102.0,1006.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
2686,5.0,43.0,444.0,4386.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
238,4.0,62.0,587.0,4072.0,2,0,1,1,employee,0,6,3.0,0,1.5,3
3100,4.0,53.0,380.0,1903.0,0,0,0,0,employee,0,0,0,0,0,0
987,2.0,12.0,45.0,458.0,7,0,2,0,employee,1,134,19.142857142857142,1321,0.0,0
1526,1.0,112.0,10.0,113.0,18,4,3,1,employee,0,215,11.944444444444445,0,62.388888888888886,0
186,1.0,3.0,35.0,190.0,0,0,0,0,employee,0,0,0,0,0,0
12,17.0,247.0,984.0,7114.0,0,0,0,0,employee,0,0,0,0,0,0
1228,1.0,1.0,37.0,233.0,0,0,0,0,employee,0,0,0,0,0,0
2642,1.0,2.0,30.0,237.0,0,0,0,0,employee,0,0,0,0,0,2
3242,3.0,45.0,263.0,1474.0,0,0,0,0,employee,0,0,0,0,0,0
1877,4.0,81.0,113.0,727.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
1104,1.0,4.0,41.0,300.0,0,0,0,0,employee,0,0,0,0,0,0
4146,1.0,62.0,2.0,63.0,0,0,0,0,employee,0,0,0,0,0,0
73,3.0,169.0,194.0,1788.0,1,0,0,1,employee,1,3,3.0,182,0.0,0
138,2.0,311.0,32.0,313.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
287,14.0,654.0,568.0,4236.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
2979,4.0,39.0,653.0,7197.0,0,0,0,0,employee,0,0,0,0,0,0
4644,2.0,43.0,187.0,1380.0,0,0,0,0,employee,0,0,0,0,0,0
4873,1.0,8.0,49.0,323.0,0,0,0,0,employee,0,0,0,0,0,0
4649,9.0,127.0,587.0,7002.0,0,0,0,0,employee,0,0,0,0,0,0
1122,1.0,2.0,146.0,872.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
2529,5.0,30.0,274.0,1695.0,0,0,0,0,employee,0,0,0,0,0,0
98,6.0,63.0,0.0,19.0,0,0,0,0,employee,0,0,0,0,0,0
454,6.0,130.0,240.0,1625.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1874,3.0,495.0,113.0,869.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
4805,3.0,779.0,281.0,3639.0,0,0,0,0,employee,0,0,0,0,0,0
2648,8.0,488.0,441.0,3056.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
3346,1.0,16.0,85.0,557.0,3,1,0,1,temporary,0,23,7.666666666666667,0,2.3333333333333335,0
760,5.0,125.0,695.0,5725.0,2,0,1,0,employee,0,6,3.0,0,0.5,1
3026,3.0,72.0,233.0,3265.0,0,0,0,0,employee,0,0,0,0,0,0
747,1.0,12.0,332.0,3100.0,0,0,0,0,employee,0,0,0,0,0,0
235,1.0,28.0,8.0,89.0,3,0,1,1,employee,0,21,7.0,0,0.0,1
1275,1.0,3.0,54.0,255.0,2,0,1,1,employee,1,59,29.5,1831,0.0,0
472,7.0,167.0,374.0,3485.0,3,0,1,1,employee,0,16,5.333333333333333,0,0.0,0
225,10.0,845.0,367.0,2303.0,1,0,1,0,employee,0,6,6.0,0,0.0,2
4167,3.0,14.0,141.0,862.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
2493,1.0,5.0,42.0,318.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1915,1.0,11.0,28.0,233.0,0,0,0,0,employee,0,0,0,0,0,0
61,10.0,273.0,873.0,6006.0,1,0,0,1,employee,1,31,31.0,368,0.0,0
320,4.0,16.0,292.0,1956.0,5,1,0,1,employee,0,55,11.0,0,0.0,1
777,2.0,35.0,19.0,169.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1120,1.0,2.0,43.0,240.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
121,1.0,10.0,12.0,97.0,0,0,0,0,employee,0,0,0,0,0,0
211,3.0,9.0,93.0,1046.0,1,0,0,1,employee,0,12,12.0,0,0.0,0
4509,34.0,248.0,2365.0,20263.0,0,0,0,0,employee,0,0,0,0,0,0
2187,11.0,388.0,950.0,10115.0,0,0,0,0,employee,0,0,0,0,0,0
1317,1.0,4.0,50.0,259.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
4493,1.0,3.0,79.0,1478.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2763,2.0,15.0,67.0,560.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
1121,1.0,2.0,47.0,317.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
849,3.0,9.0,82.0,496.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
846,2.0,15.0,226.0,1248.0,0,0,0,0,employee,0,0,0,0,0,0
939,4.0,47.0,349.0,3235.0,4,0,2,1,employee,0,20,5.0,0,0.0,0
1028,3.0,42.0,51.0,501.0,0,0,0,0,employee,0,0,0,0,0,0
68,6.0,208.0,469.0,3519.0,1,0,0,1,employee,0,4,4.0,0,0.0,1
1631,7.0,135.0,459.0,3785.0,3,0,1,1,employee,1,48,16.0,611,0.0,0
4136,4.0,44.0,94.0,1382.0,0,0,0,0,employee,0,0,0,0,0,0
1383,1.0,3.0,65.0,449.0,3,0,1,1,employee,0,14,4.666666666666667,0,0.0,0
244,2.0,20.0,123.0,710.0,0,0,0,0,employee,0,0,0,0,0,0
1225,2.0,274.0,269.0,2100.0,1,0,0,1,employee,0,5,5.0,0,0.0,2
838,2.0,109.0,162.0,1875.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2256,6.0,654.0,219.0,3597.0,0,0,0,0,employee,0,0,0,0,0,0
1087,11.0,514.0,857.0,7104.0,3,0,1,1,employee,0,67,22.333333333333332,0,0.0,0
1085,2.0,5.0,212.0,1340.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
2033,2.0,475.0,52.0,710.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
315,2.0,15.0,295.0,2701.0,2,0,0,1,employee,0,8,4.0,0,0.0,12
4624,5.0,96.0,404.0,3263.0,0,0,0,0,employee,0,0,0,0,0,0
23,3.0,844.0,310.0,2276.0,0,0,0,0,employee,0,0,0,0,0,0
130,1.0,203.0,30.0,204.0,5,0,1,1,employee,1,70,14.0,860,0.0,1
4800,87.0,0.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
599,2.0,5.0,143.0,935.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
705,3.0,339.0,48.0,475.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1591,1.0,7.0,18.0,215.0,3,0,1,1,employee,0,35,11.666666666666666,0,0.0,0
1457,2.0,21.0,20.0,257.0,6,0,1,1,employee,0,30,5.0,0,1.8333333333333333,11
2838,2.0,58.0,173.0,1651.0,0,0,0,0,employee,0,0,0,0,0,0
1347,3.0,48.0,149.0,869.0,2,0,1,1,employee,0,16,8.0,0,1.0,3
1503,1.0,22.0,76.0,1330.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
895,1.0,21.0,136.0,808.0,2,0,1,1,employee,0,24,12.0,0,5.0,19
2711,1.0,7.0,20.0,140.0,0,0,0,0,employee,0,0,0,0,0,0
65,7.0,224.0,363.0,2466.0,0,0,0,0,employee,0,0,0,0,0,0
2235,2.0,83.0,31.0,384.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1229,14.0,56.0,852.0,5061.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
2299,2.0,18.0,227.0,1518.0,3,0,2,0,employee,0,15,5.0,0,0.0,0
275,1.0,18.0,173.0,1939.0,3,0,1,1,employee,0,8,2.6666666666666665,0,0.0,0
1170,1.0,2.0,48.0,314.0,0,0,0,0,employee,0,0,0,0,0,0
3377,2.0,17.0,82.0,897.0,1,0,0,1,employee,0,2,2.0,0,0.0,10
1326,1.0,3.0,144.0,898.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2765,11.0,250.0,885.0,8521.0,5,0,1,1,employee,0,51,10.2,0,0.4,6
84,6.0,96.0,328.0,2852.0,1,0,0,1,employee,1,9,9.0,182,0.0,0
844,1.0,2.0,57.0,344.0,0,0,0,0,employee,0,0,0,0,0,0
410,6.0,165.0,297.0,1901.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
4851,1.0,2.0,173.0,672.0,0,0,0,0,employee,0,0,0,0,0,0
4769,1.0,10.0,79.0,1539.0,0,0,0,0,employee,0,0,0,0,0,0
3674,2.0,9.0,476.0,3279.0,3,0,1,1,employee,1,35,11.666666666666666,288,0.0,0
1870,2.0,17.0,197.0,2245.0,7,1,1,1,employee,0,68,9.714285714285714,0,1.7142857142857142,27
1793,2.0,21.0,222.0,1288.0,4,0,1,1,employee,1,59,14.75,814,5.5,32
2665,63.0,466.0,2611.0,20317.0,0,0,0,0,employee,0,0,0,0,0,0
1901,1.0,12.0,16.0,46.0,3,0,1,1,employee,0,16,5.333333333333333,0,0.0,0
4362,2.0,31.0,123.0,972.0,1,0,0,1,employee,0,13,13.0,0,0.0,0
1202,18.0,473.0,760.0,6387.0,2,0,1,1,employee,0,10,5.0,0,0.0,0
2645,9.0,294.0,358.0,2260.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
672,2.0,58.0,165.0,1498.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1996,3.0,347.0,95.0,822.0,3,0,1,1,employee,0,28,9.333333333333334,0,0.0,0
819,7.0,46.0,197.0,1647.0,3,0,2,1,employee,0,25,8.333333333333334,0,0.0,0
77,6.0,115.0,310.0,2715.0,1,0,0,1,employee,1,3,3.0,182,0.0,0
485,21.0,543.0,785.0,5597.0,2,0,1,1,employee,0,19,9.5,0,0.0,0
692,20.0,2167.0,839.0,7863.0,5,0,2,1,employee,0,61,12.2,0,0.2,0
119,1.0,5.0,65.0,326.0,3,0,1,1,employee,0,14,4.666666666666667,0,0.0,0
3864,1.0,2.0,57.0,310.0,4,0,1,1,employee,0,212,53.0,0,0.0,0
201,1.0,9.0,75.0,397.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
395,3.0,75.0,48.0,454.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
4139,3.0,215.0,27.0,558.0,0,0,0,0,employee,0,0,0,0,0,0
687,7.0,200.0,763.0,6289.0,6,0,2,0,employee,1,69,11.5,40,0.0,14
208,1.0,24.0,100.0,718.0,3,0,1,1,employee,0,47,15.666666666666666,0,0.0,0
609,8.0,187.0,918.0,8320.0,0,0,0,0,employee,0,0,0,0,0,0
749,4.0,313.0,321.0,1916.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
1204,1.0,4.0,58.0,727.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
584,3.0,124.0,71.0,432.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
2495,1.0,2.0,79.0,425.0,0,0,0,0,employee,0,0,0,0,0,1
5375,1.0,45.0,41.0,910.0,0,0,0,0,employee,0,0,0,0,0,0
773,2.0,35.0,96.0,749.0,0,0,0,0,employee,0,0,0,0,0,0
2155,17.0,487.0,1378.0,13683.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
4230,1.0,2.0,14.0,124.0,0,0,0,0,employee,0,0,0,0,0,1
2638,3.0,732.0,81.0,735.0,6,0,1,1,employee,1,151,25.166666666666668,102,0.0,0
535,7.0,220.0,276.0,2841.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
1082,4.0,313.0,123.0,847.0,2,0,2,0,employee,0,7,3.5,0,0.0,0
4498,1.0,2.0,36.0,246.0,0,0,0,0,employee,0,0,0,0,0,0
409,4.0,107.0,198.0,1262.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
835,18.0,112.0,847.0,9068.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
2013,1.0,2.0,159.0,2100.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
2467,2.0,115.0,274.0,3075.0,2,1,0,1,employee,0,11,5.5,0,2.5,0
1218,11.0,332.0,977.0,8538.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
674,8.0,146.0,786.0,5586.0,4,0,1,1,employee,2,107,26.75,1678,0.25,2
4501,1.0,4.0,173.0,1631.0,0,0,0,0,employee,0,0,0,0,0,0
1224,1.0,5.0,13.0,81.0,8,0,1,1,employee,1,70,8.75,93,1.25,10
368,1.0,4.0,119.0,724.0,7,0,3,0,employee,0,34,4.857142857142857,0,0.0,0
1607,2.0,25.0,105.0,615.0,3,0,0,1,temporary,0,31,10.333333333333334,0,0.0,0
918,1.0,10.0,97.0,1388.0,0,0,0,0,employee,0,0,0,0,0,0
764,14.0,1417.0,313.0,2695.0,4,0,1,1,employee,0,21,5.25,0,0.0,0
2184,5.0,300.0,341.0,3623.0,0,0,0,0,employee,0,0,0,0,0,0
306,8.0,318.0,455.0,3547.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
980,2.0,4.0,75.0,519.0,0,0,0,0,employee,0,0,0,0,0,0
2926,20.0,239.0,1581.0,17494.0,2,1,0,1,temporary,0,21,10.5,0,0.0,0
